ID,lat,lon,geometry
5188,54.664684,-2.756795,POINT (-2.756795 54.664684)
5189,54.664574,-2.757098,POINT (-2.757098 54.664574)
5190,54.664114,-2.757916,POINT (-2.757916 54.664114)
5191,54.882751,-2.833062,POINT (-2.833062 54.882751)
5192,54.656387,-2.8412,POINT (-2.8412 54.656387)
5193,54.872336,-2.881257,POINT (-2.881257 54.872336)
5194,54.930933,-2.953284,POINT (-2.953284 54.930933)
5195,54.917678,-2.713272,POINT (-2.713272 54.917678)
5196,54.932555,-2.784447,POINT (-2.784447 54.932555)
5197,54.8942,-2.9056,POINT (-2.9056 54.8942)
5198,55.945361,-3.366667,POINT (-3.366667 55.945361)
5199,55.940217,-3.404819,POINT (-3.404819 55.940217)
5200,55.933922,-3.407873,POINT (-3.407873 55.933922)
5201,55.936234,-3.404345,POINT (-3.404345 55.936234)
5202,55.922538,-3.34267,POINT (-3.34267 55.922538)
5203,55.939707,-3.3113,POINT (-3.3113 55.939707)
5204,55.941441,-3.408043,POINT (-3.408043 55.941441)
5205,55.942802,-3.409035,POINT (-3.409035 55.942802)
5206,55.932646,-3.385162,POINT (-3.385162 55.932646)
5207,55.84994,-3.62936,POINT (-3.62936 55.84994)
5208,55.740656,-3.29728,POINT (-3.29728 55.740656)
5209,55.936089,-3.55966,POINT (-3.55966 55.936089)
5210,55.888902,-3.557766,POINT (-3.557766 55.888902)
5211,55.880974,-3.630324,POINT (-3.630324 55.880974)
5212,55.935135,-3.456273,POINT (-3.456273 55.935135)
5213,55.86458,-3.06827,POINT (-3.06827 55.86458)
5214,55.94835,-3.18448,POINT (-3.18448 55.94835)
5215,55.89386,-3.52372,POINT (-3.52372 55.89386)
5216,55.71862,-3.337749,POINT (-3.337749 55.71862)
5217,55.920517,-2.935354,POINT (-2.935354 55.920517)
5218,55.87623,-3.040917,POINT (-3.040917 55.87623)
5219,55.72893,-3.31583,POINT (-3.31583 55.72893)
5220,55.902691,-3.545473,POINT (-3.545473 55.902691)
5221,55.868279,-3.0551,POINT (-3.0551 55.868279)
5222,55.933369,-3.14586,POINT (-3.14586 55.933369)
5223,55.935131,-3.14609,POINT (-3.14609 55.935131)
5224,55.930721,-3.41158,POINT (-3.41158 55.930721)
5226,55.935931,-3.064314,POINT (-3.064314 55.935931)
5227,55.88085,-3.104598,POINT (-3.104598 55.88085)
5228,55.954174,-2.786755,POINT (-2.786755 55.954174)
5229,55.908134,-3.319486,POINT (-3.319486 55.908134)
5230,55.880208,-3.529869,POINT (-3.529869 55.880208)
5231,55.896309,-3.644442,POINT (-3.644442 55.896309)
5232,51.035572,-2.276217,POINT (-2.276217 51.035572)
5233,51.035748,-2.274461,POINT (-2.274461 51.035748)
5234,51.049384,-2.419605,POINT (-2.419605 51.049384)
5235,51.056039,-2.409016,POINT (-2.409016 51.056039)
5236,51.049631,-2.42014,POINT (-2.42014 51.049631)
5237,51.049468,-2.417186,POINT (-2.417186 51.049468)
5238,51.078175,-2.486793,POINT (-2.486793 51.078175)
5239,50.951375,-2.678014,POINT (-2.678014 50.951375)
5240,51.067633,-2.366735,POINT (-2.366735 51.067633)
5241,50.933555,-2.664282,POINT (-2.664282 50.933555)
5242,51.04192,-2.557702,POINT (-2.557702 51.04192)
5243,51.050318,-2.414283,POINT (-2.414283 51.050318)
5244,51.038237,-2.435099,POINT (-2.435099 51.038237)
5245,51.038403,-2.278295,POINT (-2.278295 51.038403)
5246,51.00473,-2.415905,POINT (-2.415905 51.00473)
5247,52.041381,-2.425988,POINT (-2.425988 52.041381)
5248,51.931655,-2.476772,POINT (-2.476772 51.931655)
5249,51.656236,-2.434815,POINT (-2.434815 51.656236)
5250,51.950392,-2.658989,POINT (-2.658989 51.950392)
5251,51.927975,-2.665882,POINT (-2.665882 51.927975)
5252,51.813296,-2.627243,POINT (-2.627243 51.813296)
5253,51.915918,-2.57917,POINT (-2.57917 51.915918)
5254,51.914677,-2.668945,POINT (-2.668945 51.914677)
5255,51.81837,-2.276804,POINT (-2.276804 51.81837)
5256,51.644725,-2.455089,POINT (-2.455089 51.644725)
5257,51.749876,-2.294507,POINT (-2.294507 51.749876)
5258,51.812195,-2.27592,POINT (-2.27592 51.812195)
5259,51.81549,-2.277608,POINT (-2.277608 51.81549)
5260,51.896553,-2.510733,POINT (-2.510733 51.896553)
5261,51.807681,-2.609662,POINT (-2.609662 51.807681)
5262,51.799379,-2.279725,POINT (-2.279725 51.799379)
5264,53.300014,-2.365502,POINT (-2.365502 53.300014)
5265,53.093624,-2.41313,POINT (-2.41313 53.093624)
5266,53.069015,-2.335749,POINT (-2.335749 53.069015)
5267,52.745489,-2.399817,POINT (-2.399817 52.745489)
5268,53.349518,-2.657507,POINT (-2.657507 53.349518)
5269,53.193756,-2.453581,POINT (-2.453581 53.193756)
5270,52.702351,-2.522811,POINT (-2.522811 52.702351)
5271,52.689701,-2.492139,POINT (-2.492139 52.689701)
5272,53.339515,-2.569358,POINT (-2.569358 53.339515)
5273,53.273948,-2.418634,POINT (-2.418634 53.273948)
5274,52.68267,-2.42603,POINT (-2.42603 52.68267)
5275,53.263916,-2.494945,POINT (-2.494945 53.263916)
5276,53.004714,-2.275744,POINT (-2.275744 53.004714)
5277,53.002638,-2.271485,POINT (-2.271485 53.002638)
5278,53.20039,-2.347031,POINT (-2.347031 53.20039)
5279,52.698429,-2.498364,POINT (-2.498364 52.698429)
5280,52.679556,-2.433965,POINT (-2.433965 52.679556)
5281,52.678332,-2.433462,POINT (-2.433462 52.678332)
5282,52.707608,-2.473504,POINT (-2.473504 52.707608)
5283,52.7187,-2.46473,POINT (-2.46473 52.7187)
5284,52.717058,-2.460991,POINT (-2.460991 52.717058)
5285,52.717739,-2.461355,POINT (-2.461355 52.717739)
5286,53.216741,-2.331829,POINT (-2.331829 53.216741)
5287,52.678404,-2.434782,POINT (-2.434782 52.678404)
5288,53.008868,-2.31141,POINT (-2.31141 53.008868)
5289,53.068982,-2.265132,POINT (-2.265132 53.068982)
5290,53.055907,-2.302069,POINT (-2.302069 53.055907)
5291,52.671726,-2.426261,POINT (-2.426261 52.671726)
5292,53.35057,-2.675039,POINT (-2.675039 53.35057)
5293,53.311847,-2.649138,POINT (-2.649138 53.311847)
5294,53.257001,-2.634906,POINT (-2.634906 53.257001)
5295,53.349619,-2.528768,POINT (-2.528768 53.349619)
5296,53.05013,-2.253127,POINT (-2.253127 53.05013)
5297,52.650831,-2.425471,POINT (-2.425471 52.650831)
5298,53.043282,-2.248418,POINT (-2.248418 53.043282)
5299,53.043736,-2.249205,POINT (-2.249205 53.043736)
5300,53.145129,-2.360837,POINT (-2.360837 53.145129)
5301,52.727983,-2.370956,POINT (-2.370956 52.727983)
5302,53.820662,-2.655578,POINT (-2.655578 53.820662)
5303,53.817352,-2.654641,POINT (-2.654641 53.817352)
5304,53.718892,-2.639727,POINT (-2.639727 53.718892)
5305,53.719223,-2.638972,POINT (-2.638972 53.719223)
5306,53.721233,-2.636864,POINT (-2.636864 53.721233)
5307,53.71961,-2.644354,POINT (-2.644354 53.71961)
5308,53.722029,-2.648606,POINT (-2.648606 53.722029)
5309,53.719261,-2.643817,POINT (-2.643817 53.719261)
5310,53.710962,-2.607626,POINT (-2.607626 53.710962)
5311,54.97973,-2.593276,POINT (-2.593276 54.97973)
5312,54.995884,-2.390834,POINT (-2.390834 54.995884)
5313,54.897109,-2.254529,POINT (-2.254529 54.897109)
5314,54.97937,-2.37065,POINT (-2.37065 54.97937)
5315,50.80113,-1.89314,POINT (-1.89314 50.80113)
5316,51.101849,-2.18495,POINT (-2.18495 51.101849)
5317,50.786949,-1.976552,POINT (-1.976552 50.786949)
5318,50.881019,-1.878325,POINT (-1.878325 50.881019)
5319,50.881108,-1.882586,POINT (-1.882586 50.881108)
5320,50.746941,-1.996633,POINT (-1.996633 50.746941)
5321,50.87924,-1.867492,POINT (-1.867492 50.87924)
5322,50.79327,-1.892692,POINT (-1.892692 50.79327)
5323,50.733261,-2.06478,POINT (-2.06478 50.733261)
5324,50.818928,-1.858,POINT (-1.858 50.818928)
5325,50.820976,-1.852694,POINT (-1.852694 50.820976)
5326,50.817172,-1.856562,POINT (-1.856562 50.817172)
5327,50.8061,-1.91717,POINT (-1.91717 50.8061)
5328,50.721772,-2.003477,POINT (-2.003477 50.721772)
5329,50.720389,-2.007781,POINT (-2.007781 50.720389)
5331,51.164319,-1.89469,POINT (-1.89469 51.164319)
5332,50.815396,-1.868862,POINT (-1.868862 50.815396)
5333,50.740159,-1.988677,POINT (-1.988677 50.740159)
5334,50.738386,-1.986277,POINT (-1.986277 50.738386)
5335,50.748854,-1.950371,POINT (-1.950371 50.748854)
5336,50.806728,-2.003789,POINT (-2.003789 50.806728)
5337,50.71629,-1.974917,POINT (-1.974917 50.71629)
5338,50.812702,-1.858628,POINT (-1.858628 50.812702)
5339,51.063678,-2.078943,POINT (-2.078943 51.063678)
5340,50.729802,-2.019796,POINT (-2.019796 50.729802)
5342,50.799192,-1.990681,POINT (-1.990681 50.799192)
5343,51.165951,-2.18791,POINT (-2.18791 51.165951)
5344,51.16594,-2.188236,POINT (-2.188236 51.16594)
5345,52.320824,-2.050009,POINT (-2.050009 52.320824)
5346,52.322372,-2.047654,POINT (-2.047654 52.322372)
5347,51.864101,-2.1946,POINT (-2.1946 51.864101)
5348,52.29281,-1.91767,POINT (-1.91767 52.29281)
5349,52.170837,-2.20462,POINT (-2.20462 52.170837)
5350,51.878099,-2.204535,POINT (-2.204535 51.878099)
5351,51.897385,-2.173807,POINT (-2.173807 51.897385)
5352,52.181956,-2.19184,POINT (-2.19184 52.181956)
5353,51.90536,-2.077058,POINT (-2.077058 51.90536)
5354,51.847228,-2.177209,POINT (-2.177209 51.847228)
5355,52.310621,-1.947679,POINT (-1.947679 52.310621)
5356,51.905567,-2.087004,POINT (-2.087004 51.905567)
5357,51.905361,-2.08523,POINT (-2.08523 51.905361)
5358,52.337003,-2.056129,POINT (-2.056129 52.337003)
5359,52.35222,-1.961324,POINT (-1.961324 52.35222)
5360,52.343795,-2.056527,POINT (-2.056527 52.343795)
5361,51.846597,-2.199327,POINT (-2.199327 51.846597)
5362,52.315806,-2.057529,POINT (-2.057529 52.315806)
5363,52.002575,-2.127531,POINT (-2.127531 52.002575)
5364,52.00561,-2.126993,POINT (-2.126993 52.00561)
5365,51.919899,-2.0693,POINT (-2.0693 51.919899)
5366,51.91969,-2.06877,POINT (-2.06877 51.91969)
5367,52.19427,-2.22413,POINT (-2.22413 52.19427)
5368,51.997,-2.12532,POINT (-2.12532 51.997)
5369,52.156432,-2.15847,POINT (-2.15847 52.156432)
5370,52.156403,-2.159491,POINT (-2.159491 52.156403)
5371,52.157061,-2.159129,POINT (-2.159129 52.157061)
5372,52.156918,-2.158784,POINT (-2.158784 52.156918)
5373,52.15608,-2.158481,POINT (-2.158481 52.15608)
5374,52.156839,-2.158175,POINT (-2.158175 52.156839)
5375,52.157569,-2.158917,POINT (-2.158917 52.157569)
5376,52.157265,-2.158543,POINT (-2.158543 52.157265)
5377,52.156572,-2.157887,POINT (-2.157887 52.156572)
5378,52.156311,-2.159034,POINT (-2.159034 52.156311)
5379,52.282575,-1.929262,POINT (-1.929262 52.282575)
5380,52.066741,-2.080657,POINT (-2.080657 52.066741)
5381,51.979296,-2.171702,POINT (-2.171702 51.979296)
5382,51.905982,-2.070301,POINT (-2.070301 51.905982)
5383,52.320617,-2.090698,POINT (-2.090698 52.320617)
5384,51.892218,-2.126606,POINT (-2.126606 51.892218)
5385,51.893249,-2.131369,POINT (-2.131369 51.893249)
5386,52.187005,-2.247648,POINT (-2.247648 52.187005)
5387,52.18722,-2.247476,POINT (-2.247476 52.18722)
5388,52.187013,-2.251128,POINT (-2.251128 52.187013)
5389,52.268924,-2.147966,POINT (-2.147966 52.268924)
5390,51.844204,-2.145271,POINT (-2.145271 51.844204)
5391,51.874221,-2.210809,POINT (-2.210809 51.874221)
5392,51.866753,-2.237878,POINT (-2.237878 51.866753)
5393,51.8993,-2.075,POINT (-2.075 51.8993)
5394,51.89936,-2.0706,POINT (-2.0706 51.89936)
5395,51.864441,-2.245764,POINT (-2.245764 51.864441)
5396,52.317288,-2.062846,POINT (-2.062846 52.317288)
5397,52.293174,-1.94774,POINT (-1.94774 52.293174)
5398,52.193199,-2.2322,POINT (-2.2322 52.193199)
5399,52.197201,-2.2451,POINT (-2.2451 52.197201)
5400,52.182343,-2.195807,POINT (-2.195807 52.182343)
5401,52.147766,-2.242945,POINT (-2.242945 52.147766)
5402,52.318747,-1.941831,POINT (-1.941831 52.318747)
5403,51.841326,-2.205251,POINT (-2.205251 51.841326)
5404,51.987309,-2.164896,POINT (-2.164896 51.987309)
5405,51.900693,-2.145638,POINT (-2.145638 51.900693)
5406,52.222439,-2.193789,POINT (-2.193789 52.222439)
5407,51.855008,-2.186895,POINT (-2.186895 51.855008)
5408,51.878848,-2.196275,POINT (-2.196275 51.878848)
5409,52.00109,-2.124381,POINT (-2.124381 52.00109)
5410,52.190906,-2.208161,POINT (-2.208161 52.190906)
5411,52.315171,-2.067846,POINT (-2.067846 52.315171)
5412,52.314841,-2.0654,POINT (-2.0654 52.314841)
5413,51.937716,-2.069054,POINT (-2.069054 51.937716)
5414,52.301371,-1.907948,POINT (-1.907948 52.301371)
5415,52.287837,-1.936426,POINT (-1.936426 52.287837)
5416,52.334653,-2.059756,POINT (-2.059756 52.334653)
5417,52.336727,-2.061063,POINT (-2.061063 52.336727)
5418,52.198468,-2.170093,POINT (-2.170093 52.198468)
5419,51.853686,-2.253951,POINT (-2.253951 51.853686)
5420,52.332566,-2.062655,POINT (-2.062655 52.332566)
5421,51.784436,-2.193406,POINT (-2.193406 51.784436)
5422,52.145803,-2.167061,POINT (-2.167061 52.145803)
5423,52.335033,-2.069452,POINT (-2.069452 52.335033)
5424,51.860789,-2.242588,POINT (-2.242588 51.860789)
5425,51.866192,-2.2399,POINT (-2.2399 51.866192)
5426,52.314462,-1.867361,POINT (-1.867361 52.314462)
5427,52.344812,-1.955544,POINT (-1.955544 52.344812)
5428,52.312971,-1.897113,POINT (-1.897113 52.312971)
5429,52.313357,-1.895814,POINT (-1.895814 52.313357)
5430,51.890792,-2.136436,POINT (-2.136436 51.890792)
5431,51.90023,-2.22159,POINT (-2.22159 51.90023)
5432,51.880539,-2.106792,POINT (-2.106792 51.880539)
5433,52.67337,-2.0247,POINT (-2.0247 52.67337)
5434,52.673477,-2.023499,POINT (-2.023499 52.673477)
5435,52.989246,-2.172786,POINT (-2.172786 52.989246)
5436,52.986685,-2.172908,POINT (-2.172908 52.986685)
5437,52.987582,-2.173256,POINT (-2.173256 52.987582)
5438,52.71713,-2.118744,POINT (-2.118744 52.71713)
5439,52.717664,-2.119387,POINT (-2.119387 52.717664)
5440,52.717287,-2.118542,POINT (-2.118542 52.717287)
5441,52.656694,-1.951414,POINT (-1.951414 52.656694)
5442,53.023544,-2.18182,POINT (-2.18182 53.023544)
5443,52.692101,-1.99835,POINT (-1.99835 52.692101)
5444,53.349734,-2.204968,POINT (-2.204968 53.349734)
5445,53.351376,-2.203448,POINT (-2.203448 53.351376)
5446,52.902599,-2.145625,POINT (-2.145625 52.902599)
5447,52.79922,-2.108072,POINT (-2.108072 52.79922)
5448,53.001076,-2.18742,POINT (-2.18742 53.001076)
5449,53.00305,-2.18507,POINT (-2.18507 53.00305)
5450,52.687031,-2.019927,POINT (-2.019927 52.687031)
5451,52.816071,-2.075689,POINT (-2.075689 52.816071)
5452,52.814157,-2.075937,POINT (-2.075937 52.814157)
5453,52.801017,-2.107567,POINT (-2.107567 52.801017)
5454,53.342974,-2.22745,POINT (-2.22745 53.342974)
5455,52.771777,-2.109121,POINT (-2.109121 52.771777)
5456,52.801989,-2.111742,POINT (-2.111742 52.801989)
5457,52.80493,-2.11504,POINT (-2.11504 52.80493)
5458,52.803795,-2.116933,POINT (-2.116933 52.803795)
5459,52.800582,-2.097208,POINT (-2.097208 52.800582)
5460,52.80616,-2.09471,POINT (-2.09471 52.80616)
5461,52.812513,-2.082823,POINT (-2.082823 52.812513)
5462,52.81127,-2.09685,POINT (-2.09685 52.81127)
5463,53.025799,-2.19447,POINT (-2.19447 53.025799)
5464,53.030422,-2.193681,POINT (-2.193681 53.030422)
5465,52.676727,-2.036096,POINT (-2.036096 52.676727)
5466,53.34898,-2.205011,POINT (-2.205011 53.34898)
5467,52.822208,-2.1346,POINT (-2.1346 52.822208)
5468,52.994823,-2.209862,POINT (-2.209862 52.994823)
5469,53.352892,-2.216557,POINT (-2.216557 53.352892)
5470,52.810577,-2.110068,POINT (-2.110068 52.810577)
5471,53.022285,-2.239398,POINT (-2.239398 53.022285)
5472,52.755705,-2.096879,POINT (-2.096879 52.755705)
5473,52.75573,-2.095381,POINT (-2.095381 52.75573)
5474,52.687722,-2.02666,POINT (-2.02666 52.687722)
5475,52.685819,-2.079321,POINT (-2.079321 52.685819)
5476,52.963739,-2.197154,POINT (-2.197154 52.963739)
5477,52.962947,-2.196584,POINT (-2.196584 52.962947)
5478,52.82899,-2.139614,POINT (-2.139614 52.82899)
5479,52.831749,-2.135939,POINT (-2.135939 52.831749)
5480,52.819976,-2.117363,POINT (-2.117363 52.819976)
5481,52.816621,-2.074954,POINT (-2.074954 52.816621)
5482,53.009202,-2.180352,POINT (-2.180352 53.009202)
5483,52.699512,-1.989775,POINT (-1.989775 52.699512)
5484,53.049621,-2.24304,POINT (-2.24304 53.049621)
5485,52.697159,-2.00666,POINT (-2.00666 52.697159)
5486,52.889608,-2.204778,POINT (-2.204778 52.889608)
5487,52.672536,-2.009553,POINT (-2.009553 52.672536)
5488,52.680935,-2.122663,POINT (-2.122663 52.680935)
5489,52.827452,-2.108266,POINT (-2.108266 52.827452)
5490,53.709042,-1.866894,POINT (-1.866894 53.709042)
5491,53.725438,-1.811008,POINT (-1.811008 53.725438)
5492,53.740239,-1.831816,POINT (-1.831816 53.740239)
5493,53.707254,-1.910172,POINT (-1.910172 53.707254)
5494,53.707759,-1.915211,POINT (-1.915211 53.707759)
5495,53.706946,-1.91369,POINT (-1.91369 53.706946)
5496,53.714685,-1.877965,POINT (-1.877965 53.714685)
5497,53.714723,-1.881182,POINT (-1.881182 53.714723)
5498,53.716884,-1.857695,POINT (-1.857695 53.716884)
5499,53.727747,-1.860249,POINT (-1.860249 53.727747)
5500,53.729769,-1.862623,POINT (-1.862623 53.729769)
5501,53.72722,-1.85969,POINT (-1.85969 53.72722)
5502,53.644436,-2.101568,POINT (-2.101568 53.644436)
5503,53.720212,-1.859821,POINT (-1.859821 53.720212)
5504,53.719521,-1.860552,POINT (-1.860552 53.719521)
5505,53.720297,-1.867166,POINT (-1.867166 53.720297)
5506,53.692865,-1.824597,POINT (-1.824597 53.692865)
5507,54.970072,-2.103003,POINT (-2.103003 54.970072)
5508,54.974512,-2.104984,POINT (-2.104984 54.974512)
5509,54.969045,-2.066809,POINT (-2.066809 54.969045)
5510,55.016142,-2.132741,POINT (-2.132741 55.016142)
5511,55.005489,-2.197676,POINT (-2.197676 55.005489)
5512,54.96007,-1.853698,POINT (-1.853698 54.96007)
5513,50.905102,-1.40661,POINT (-1.40661 50.905102)
5514,50.905525,-1.408712,POINT (-1.408712 50.905525)
5515,50.903347,-1.408735,POINT (-1.408735 50.903347)
5516,50.907874,-1.40944,POINT (-1.40944 50.907874)
5517,50.905394,-1.408326,POINT (-1.408326 50.905394)
5518,50.907806,-1.409526,POINT (-1.409526 50.907806)
5519,50.901003,-1.402309,POINT (-1.402309 50.901003)
5520,51.177601,-1.7555,POINT (-1.7555 51.177601)
5521,51.17712,-1.757323,POINT (-1.757323 51.17712)
5522,51.177062,-1.759052,POINT (-1.759052 51.177062)
5523,51.177018,-1.758463,POINT (-1.758463 51.177018)
5524,51.17715,-1.756453,POINT (-1.756453 51.17715)
5525,50.831993,-1.624492,POINT (-1.624492 50.831993)
5526,50.899399,-1.4099,POINT (-1.4099 50.899399)
5527,51.204981,-1.479758,POINT (-1.479758 51.204981)
5528,51.205165,-1.481581,POINT (-1.481581 51.205165)
5529,51.207237,-1.47795,POINT (-1.47795 51.207237)
5530,50.990001,-1.498311,POINT (-1.498311 50.990001)
5531,50.990106,-1.494585,POINT (-1.494585 50.990106)
5532,50.991486,-1.496985,POINT (-1.496985 50.991486)
5533,50.99261,-1.493745,POINT (-1.493745 50.99261)
5534,51.211923,-1.478956,POINT (-1.478956 51.211923)
5535,51.208425,-1.481761,POINT (-1.481761 51.208425)
5536,51.20992,-1.518871,POINT (-1.518871 51.20992)
5537,51.175978,-1.766382,POINT (-1.766382 51.175978)
5538,51.216769,-1.473453,POINT (-1.473453 51.216769)
5539,50.863521,-1.432484,POINT (-1.432484 50.863521)
5540,50.919,-1.4059,POINT (-1.4059 50.919)
5541,50.986256,-1.488234,POINT (-1.488234 50.986256)
5542,50.847262,-1.791891,POINT (-1.791891 50.847262)
5543,50.847732,-1.79259,POINT (-1.79259 50.847732)
5544,50.894873,-1.40606,POINT (-1.40606 50.894873)
5545,50.899077,-1.407,POINT (-1.407 50.899077)
5546,51.012477,-1.465181,POINT (-1.465181 51.012477)
5547,50.934864,-1.464774,POINT (-1.464774 50.934864)
5548,51.17391,-1.779198,POINT (-1.779198 51.17391)
5549,51.172298,-1.779651,POINT (-1.779651 51.172298)
5550,50.956827,-1.447867,POINT (-1.447867 50.956827)
5551,50.956894,-1.447009,POINT (-1.447009 50.956894)
5552,50.87206,-1.575529,POINT (-1.575529 50.87206)
5553,50.872662,-1.575196,POINT (-1.575196 50.872662)
5554,51.217181,-1.506841,POINT (-1.506841 51.217181)
5555,50.908279,-1.409097,POINT (-1.409097 50.908279)
5556,50.910324,-1.408407,POINT (-1.408407 50.910324)
5557,50.911774,-1.405181,POINT (-1.405181 50.911774)
5558,50.910739,-1.407498,POINT (-1.407498 50.910739)
5559,50.9232,-1.447364,POINT (-1.447364 50.9232)
5560,50.919111,-1.428246,POINT (-1.428246 50.919111)
5561,50.9196,-1.4319,POINT (-1.4319 50.9196)
5562,50.937202,-1.40478,POINT (-1.40478 50.937202)
5563,50.824187,-1.684416,POINT (-1.684416 50.824187)
5564,50.862364,-1.554802,POINT (-1.554802 50.862364)
5565,50.9137,-1.45069,POINT (-1.45069 50.9137)
5566,50.939091,-1.47087,POINT (-1.47087 50.939091)
5567,50.874529,-1.576399,POINT (-1.576399 50.874529)
5568,50.821458,-1.703088,POINT (-1.703088 50.821458)
5569,50.824735,-1.683912,POINT (-1.683912 50.824735)
5570,50.864042,-1.585381,POINT (-1.585381 50.864042)
5571,50.884746,-1.450057,POINT (-1.450057 50.884746)
5572,50.889586,-1.52986,POINT (-1.52986 50.889586)
5573,50.890549,-1.526584,POINT (-1.526584 50.890549)
5574,50.874479,-1.593357,POINT (-1.593357 50.874479)
5575,50.919523,-1.619995,POINT (-1.619995 50.919523)
5576,50.876301,-1.5781,POINT (-1.5781 50.876301)
5577,50.916679,-1.577176,POINT (-1.577176 50.916679)
5578,50.916805,-1.577356,POINT (-1.577356 50.916805)
5579,51.213929,-1.493514,POINT (-1.493514 51.213929)
5580,51.205902,-1.607693,POINT (-1.607693 51.205902)
5581,50.779875,-1.829399,POINT (-1.829399 50.779875)
5582,50.859556,-1.784641,POINT (-1.784641 50.859556)
5583,50.960847,-1.423166,POINT (-1.423166 50.960847)
5584,50.930941,-1.50173,POINT (-1.50173 50.930941)
5585,50.921749,-1.471784,POINT (-1.471784 50.921749)
5586,50.904548,-1.427447,POINT (-1.427447 50.904548)
5587,50.917135,-1.458953,POINT (-1.458953 50.917135)
5588,50.919521,-1.493135,POINT (-1.493135 50.919521)
5589,50.903919,-1.4214,POINT (-1.4214 50.903919)
5590,50.851608,-1.471969,POINT (-1.471969 50.851608)
5591,50.922241,-1.522876,POINT (-1.522876 50.922241)
5592,50.896147,-1.605973,POINT (-1.605973 50.896147)
5593,50.915676,-1.456623,POINT (-1.456623 50.915676)
5594,52.286643,-1.563148,POINT (-1.563148 52.286643)
5595,52.291997,-1.589549,POINT (-1.589549 52.291997)
5596,52.189778,-1.479089,POINT (-1.479089 52.189778)
5597,52.18651,-1.48319,POINT (-1.48319 52.18651)
5598,52.187078,-1.483101,POINT (-1.483101 52.187078)
5599,52.18886,-1.481115,POINT (-1.481115 52.18886)
5600,52.292679,-1.533961,POINT (-1.533961 52.292679)
5601,52.29329,-1.5339,POINT (-1.5339 52.29329)
5602,52.325564,-1.812694,POINT (-1.812694 52.325564)
5603,52.282063,-1.590836,POINT (-1.590836 52.282063)
5604,52.260216,-1.610532,POINT (-1.610532 52.260216)
5605,52.262299,-1.6104,POINT (-1.6104 52.262299)
5606,52.293381,-1.779467,POINT (-1.779467 52.293381)
5607,52.296154,-1.535182,POINT (-1.535182 52.296154)
5608,52.293823,-1.600021,POINT (-1.600021 52.293823)
5609,52.294904,-1.599257,POINT (-1.599257 52.294904)
5610,52.292629,-1.599439,POINT (-1.599439 52.292629)
5611,52.290794,-1.546619,POINT (-1.546619 52.290794)
5612,52.2836,-1.54514,POINT (-1.54514 52.2836)
5613,52.216065,-1.504796,POINT (-1.504796 52.216065)
5614,52.189874,-1.487799,POINT (-1.487799 52.189874)
5615,52.288628,-1.573068,POINT (-1.573068 52.288628)
5616,52.289363,-1.573977,POINT (-1.573977 52.289363)
5617,52.285722,-1.571641,POINT (-1.571641 52.285722)
5618,52.268966,-1.540316,POINT (-1.540316 52.268966)
5619,52.270288,-1.535878,POINT (-1.535878 52.270288)
5620,52.26919,-1.536935,POINT (-1.536935 52.26919)
5621,52.202722,-1.663184,POINT (-1.663184 52.202722)
5622,52.278778,-1.596351,POINT (-1.596351 52.278778)
5623,52.27647,-1.599611,POINT (-1.599611 52.27647)
5624,52.276337,-1.599899,POINT (-1.599899 52.276337)
5625,52.312698,-1.5796,POINT (-1.5796 52.312698)
5626,52.154969,-1.501723,POINT (-1.501723 52.154969)
5627,52.074501,-1.392366,POINT (-1.392366 52.074501)
5628,52.275135,-1.564241,POINT (-1.564241 52.275135)
5629,52.269283,-1.599162,POINT (-1.599162 52.269283)
5630,52.283398,-1.592207,POINT (-1.592207 52.283398)
5631,52.276941,-1.545705,POINT (-1.545705 52.276941)
5632,52.274817,-1.545999,POINT (-1.545999 52.274817)
5633,52.152379,-1.510661,POINT (-1.510661 52.152379)
5634,52.291588,-1.547063,POINT (-1.547063 52.291588)
5635,52.192986,-1.486935,POINT (-1.486935 52.192986)
5636,52.643146,-1.681013,POINT (-1.681013 52.643146)
5637,52.754242,-1.582618,POINT (-1.582618 52.754242)
5638,52.687531,-1.547466,POINT (-1.547466 52.687531)
5639,52.82506,-1.386101,POINT (-1.386101 52.82506)
5640,52.824953,-1.386513,POINT (-1.386513 52.824953)
5641,53.25861,-1.382465,POINT (-1.382465 53.25861)
5642,52.807043,-1.378158,POINT (-1.378158 52.807043)
5643,52.726379,-1.382576,POINT (-1.382576 52.726379)
5644,52.772041,-1.558362,POINT (-1.558362 52.772041)
5645,52.771815,-1.558411,POINT (-1.558411 52.771815)
5646,52.853767,-1.387697,POINT (-1.387697 52.853767)
5647,52.751008,-1.45417,POINT (-1.45417 52.751008)
5648,53.257851,-1.393527,POINT (-1.393527 53.257851)
5649,53.758742,-1.794512,POINT (-1.794512 53.758742)
5650,53.704061,-1.777099,POINT (-1.777099 53.704061)
5651,53.702387,-1.783007,POINT (-1.783007 53.702387)
5652,53.700923,-1.779832,POINT (-1.779832 53.700923)
5653,53.74595,-1.568564,POINT (-1.568564 53.74595)
5654,53.798528,-1.538222,POINT (-1.538222 53.798528)
5655,53.792981,-1.540616,POINT (-1.540616 53.792981)
5656,53.692112,-1.632379,POINT (-1.632379 53.692112)
5657,53.65985,-1.556793,POINT (-1.556793 53.65985)
